0.50509948,-0.03942960,0.70966607,0.05404166,0.07287835,-0.18141125,0.97921306,-1.16848862,0.30766851,0.18753399,0.61698586,0.42085648,-0.15449761,0.26028275,-0.29710707,0.11384344,0.52373910,-0.27817130,0.13989696,0.26433858,-0.06106514,0.30704811,0.11399940,1.40810370,-0.10062712,1.07312512,-0.09626324,0.00318601,-0.22579733,-1.63757896,-0.97878975,0.81117457,0.59996498,-0.27760836,-0.06802183,-0.36376598
0.57546383,-0.03810895,0.72590208,0.04026761,0.05578667,-0.18767175,0.97981918,-1.05003309,0.32313862,0.19567342,0.45604053,0.51293004,-0.22240934,0.30520692,-0.30642328,0.05472010,0.64408427,-0.10536685,0.07739238,0.29084411,-0.06114614,0.27982312,0.28350857,1.38096881,-0.00253369,1.10348797,-0.11756628,-0.00779936,-0.21037567,-1.45305550,-1.00303948,0.71168971,0.45068407,-0.30209300,-0.05274571,-0.35391369
0.64374620,-0.03429468,0.73520625,0.02474159,0.03185610,-0.19762564,0.97944736,-0.90615737,0.33653769,0.22767714,0.32190445,0.54173654,-0.24263851,0.33902815,-0.36695877,-0.06973219,0.85184431,-0.14591223,-0.01216575,0.32794797,-0.04416037,0.26788312,0.41872019,1.29836047,0.05842961,1.12099314,-0.12755515,-0.01408370,-0.19503142,-1.18008029,-0.97592825,0.57018059,0.34758523,-0.30083844,-0.02962582,-0.34683856
0.70904100,-0.02886101,0.73598886,0.00674682,0.01156182,-0.21194895,0.97718900,-0.80576122,0.36917895,0.24831875,0.32146111,0.51109475,-0.23029716,0.35345605,-0.40657756,-0.12223078,1.04280126,-0.22604175,-0.04237596,0.36577874,-0.00591111,0.24821325,0.50419515,1.16633439,0.08516301,1.13736057,-0.11964746,-0.02040327,-0.17429893,-0.90019172,-0.90181690,0.45979986,0.31507421,-0.28698590,-0.00853003,-0.32168129
0.77258027,-0.02307224,0.72922045,-0.01164472,-0.00454699,-0.22819825,0.97353441,-0.71978813,0.40583912,0.25552559,0.38604122,0.45218921,-0.20539442,0.33754802,-0.39942005,-0.09931520,1.20361948,-0.29255512,-0.02056901,0.38817185,0.04275785,0.22126876,0.56380391,1.01092863,0.09101274,1.15024066,-0.10464780,-0.02528941,-0.14939511,-0.69261801,-0.80612510,0.41535479,0.38190919,-0.27004072,0.00567961,-0.28705072
0.83341825,-0.01873837,0.71391857,-0.02533848,-0.01184020,-0.23296495,0.97208285,-0.59204280,0.39672875,0.26604706,0.38772196,0.31394458,-0.24412458,0.29035982,-0.34704623,-0.03640415,1.35554123,-0.36820969,0.01529875,0.37466168,0.08326928,0.18160839,0.58812594,0.85463935,0.06669146,1.16083860,-0.07040928,-0.03838564,-0.12811694,-0.53529698,-0.71134406,0.40878505,0.52039397,-0.26576456,0.01751009,-0.24567966
0.88176268,-0.01457765,0.69489366,-0.01058325,-0.00447043,-0.20703223,0.97826666,-0.72541749,0.34246799,0.21127950,0.69406444,0.11092529,-0.06547891,0.19762203,-0.32359019,-0.02516704,1.52152002,-0.43878290,0.06842258,0.32455766,0.04391732,0.18483040,0.56821883,0.72587031,0.01864182,1.18183136,-0.03194698,-0.04798894,-0.10962202,-0.44348389,-0.62938726,0.39486226,0.69488454,-0.25239798,0.02039409,-0.22328670
0.91868722,-0.01237192,0.68070382,0.01045145,-0.00695112,-0.16215406,0.98668557,-0.79731548,0.23485808,0.18809581,0.88430130,-0.02267957,0.00328661,0.09023295,-0.31662640,-0.06331225,1.66941237,-0.50664681,0.09417576,0.25647268,-0.01023406,0.22674650,0.45408624,0.64231962,-0.12247843,1.22922325,0.00183107,-0.04489253,-0.09963341,-0.35608625,-0.54233772,0.32955170,0.88451940,-0.22113502,0.02139687,-0.21490017
0.95029658,-0.01091821,0.67724138,0.02189077,-0.00858503,-0.13078371,0.99113202,-0.79678929,0.15812786,0.18329477,0.95630252,-0.10969409,0.02843764,-0.05992968,-0.30471322,-0.09807753,1.76262379,-0.56065077,0.09014145,0.20753576,-0.03816080,0.25970420,0.30958131,0.57235742,-0.27775472,1.24850273,0.05047051,-0.04205085,-0.10466322,-0.28922048,-0.45891687,0.27761957,1.05310035,-0.14721377,0.01080436,-0.20961098
0.97818899,-0.00940684,0.68195158,0.02153737,-0.00841133,-0.11710145,0.99285078,-0.76722068,0.12756184,0.17758353,0.97832435,-0.16851588,0.04196597,-0.22639513,-0.27919230,-0.12631895,1.76997387,-0.58020151,0.07931013,0.17335896,-0.03521680,0.27228335,0.19262035,0.50648797,-0.38474187,1.19817066,0.07345001,-0.06729671,-0.09983039,-0.23670414,-0.40814710,0.28309065,1.15028548,-0.09957258,-0.00836799,-0.17834492
1.00339317,-0.00886306,0.69212842,0.01996692,-0.00947527,-0.10899350,0.99379671,-0.71152753,0.10597265,0.17457344,0.95960093,-0.20237815,0.04698531,-0.38050365,-0.24215022,-0.13296072,1.68535614,-0.56558168,0.08239362,0.13752545,-0.02856645,0.27499264,0.11319013,0.45231020,-0.43466833,1.10744095,0.05469062,-0.11384539,-0.07552697,-0.19366288,-0.38274971,0.33207017,1.18837142,-0.09243202,-0.02616736,-0.14425896
1.02827311,-0.01032109,0.70598590,0.01523388,-0.01218723,-0.10038323,0.99475753,-0.64217347,0.09007542,0.16342762,0.91326952,-0.21869887,0.04324736,-0.47851235,-0.19940801,-0.13111028,1.51602697,-0.53441733,0.08729741,0.09934705,-0.01751877,0.27364412,0.05801898,0.41427583,-0.44849101,1.03440809,0.01147633,-0.14787985,-0.04657424,-0.16074331,-0.36839733,0.39204678,1.20612228,-0.10619567,-0.03736410,-0.12145286
1.05316651,-0.01326327,0.72266185,0.00417009,-0.01541565,-0.09200023,0.99563092,-0.56611156,0.08968703,0.14316489,0.84928638,-0.22229521,0.03342758,-0.50773793,-0.16338395,-0.13470210,1.27758074,-0.49315247,0.08062830,0.06293873,0.00519361,0.26908758,0.01921348,0.38835993,-0.44562820,0.99676090,-0.02777495,-0.16114421,-0.01319569,-0.13469104,-0.35730067,0.44694725,1.22818613,-0.12656581,-0.03946286,-0.10473285
1.07717180,-0.01700658,0.73957026,-0.00677218,-0.02070774,-0.08319648,0.99629498,-0.48096085,0.09304857,0.12470341,0.77187192,-0.21762981,0.02297943,-0.47811785,-0.12656745,-0.11641013,1.00874090,-0.42647877,0.08983514,0.03221420,0.02857103,0.26227066,-0.00723744,0.36975756,-0.43775135,0.98397720,-0.06283445,-0.16357404,0.01909896,-0.11139322,-0.34674418,0.49485159,1.25919557,-0.15104954,-0.03510642,-0.09219702
1.10054576,-0.02150116,0.75373137,-0.01576273,-0.02812442,-0.07362439,0.99676478,-0.39065713,0.09729184,0.10822659,0.69054544,-0.21410757,0.01338880,-0.40879032,-0.08308938,-0.07160475,0.76359254,-0.31522313,0.12102745,0.00957788,0.04892164,0.25192034,-0.02127283,0.35485819,-0.42994592,0.97897279,-0.09401090,-0.16529067,0.04591395,-0.08829153,-0.33444592,0.53780782,1.29331434,-0.16855416,-0.02741813,-0.08309003
1.12267315,-0.02743325,0.76428854,-0.02107103,-0.03507472,-0.06091959,0.99730366,-0.30809197,0.09614217,0.08831773,0.61615032,-0.20945942,0.00576990,-0.33168241,-0.04566107,-0.02858694,0.59511399,-0.17132983,0.15781938,-0.00976203,0.06103382,0.23729469,-0.03179446,0.34492117,-0.42978212,0.97160327,-0.11350131,-0.16646785,0.06327444,-0.06570452,-0.32090431,0.57420528,1.31739700,-0.17939554,-0.01792867,-0.07489637
1.14251792,-0.03503050,0.77250791,-0.02289706,-0.03845124,-0.04504909,0.99798185,-0.24520382,0.09103215,0.06420631,0.55097848,-0.20106503,-0.01148055,-0.28097722,-0.03408463,-0.03111625,0.53474712,-0.05766923,0.13879162,-0.02895384,0.06237239,0.21657808,-0.03595766,0.34265929,-0.44115269,0.96321827,-0.11330255,-0.16691342,0.07334337,-0.04137486,-0.30359066,0.59705329,1.31909657,-0.17825027,-0.01799159,-0.06896402
1.16004539,-0.04365799,0.77704382,-0.01389042,-0.03921790,-0.02416839,0.99884182,-0.19172606,0.06305341,0.04262658,0.48525575,-0.18831199,-0.02453352,-0.21648017,-0.06730089,-0.08098610,0.50110513,-0.11129396,0.10515757,-0.04085654,0.03695689,0.19170760,-0.04443594,0.35102379,-0.46462861,0.95460582,-0.08775566,-0.16303241,0.07546756,-0.02510882,-0.28053939,0.59392089,1.30432177,-0.17422739,-0.02219800,-0.07903881
